date;value
25.12.2015;455.65
24.12.2015;454.99
23.12.2015;442.4
22.12.2015;436.57
21.12.2015;438.64
20.12.2015;442.69
19.12.2015;462.32
18.12.2015;463.62
17.12.2015;456.08
16.12.2015;454.93
15.12.2015;465.32
14.12.2015;444.18
13.12.2015;433.75
12.12.2015;435
11.12.2015;451.94
10.12.2015;415.48
09.12.2015;417.56
08.12.2015;415.56
07.12.2015;395.54
06.12.2015;388.78
05.12.2015;388.95
04.12.2015;363.18
03.12.2015;361.05
02.12.2015;359.19
01.12.2015;362.49
30.11.2015;377.32
29.11.2015;371.29
28.11.2015;357.38
27.11.2015;358.04
26.11.2015;352.68
25.11.2015;328.21
24.11.2015;320.05
23.11.2015;323.05
22.11.2015;324.54
21.11.2015;326.93
20.11.2015;322.02
19.11.2015;326.15
18.11.2015;334.59
17.11.2015;335.09
16.11.2015;330.75
15.11.2015;320.17
14.11.2015;332.91
13.11.2015;336.75
12.11.2015;338.15
11.11.2015;311.08
10.11.2015;336.82
09.11.2015;380.26
08.11.2015;373.37
07.11.2015;386.48
06.11.2015;374.47
05.11.2015;386.35
04.11.2015;411.56
03.11.2015;403.42
02.11.2015;361.19
01.11.2015;325.43
31.10.2015;314.17
30.10.2015;328.01
29.10.2015;313.86
28.10.2015;304.62
27.10.2015;293.79
26.10.2015;285.3
25.10.2015;283.68
24.10.2015;281.65
23.10.2015;276.5
22.10.2015;274.02
21.10.2015;266.27
20.10.2015;269.46
19.10.2015;263.44
18.10.2015;261.64
17.10.2015;270.64
16.10.2015;262.87
15.10.2015;254.32
14.10.2015;251.99
13.10.2015;249.51
12.10.2015;245.31
11.10.2015;247.05
10.10.2015;244.94
09.10.2015;243.93
08.10.2015;242.3
07.10.2015;242.97
06.10.2015;246.06
05.10.2015;240.38
04.10.2015;238.26
03.10.2015;238.73
02.10.2015;237.29
01.10.2015;237.55
30.09.2015;236.06
29.09.2015;236.69
28.09.2015;239.14
27.09.2015;232.76
26.09.2015;234.34
25.09.2015;235.14
24.09.2015;234.53
23.09.2015;230.28
22.09.2015;230.62
21.09.2015;227.09
20.09.2015;231.21
19.09.2015;231.49
18.09.2015;232.97
17.09.2015;229.81
16.09.2015;229.09
15.09.2015;230.3
14.09.2015;230.64
13.09.2015;230.51
12.09.2015;235.23
11.09.2015;240.11
10.09.2015;238.48
09.09.2015;238.17
08.09.2015;243.61
07.09.2015;239.85
06.09.2015;239.84
05.09.2015;235.02
04.09.2015;230.3
03.09.2015;227.18
02.09.2015;229.28
01.09.2015;228.12
31.08.2015;230.06
30.08.2015;228.76
29.08.2015;229.78
28.08.2015;231.4
27.08.2015;224.77
26.08.2015;225.83
25.08.2015;221.61
24.08.2015;210.5
23.08.2015;228.17
22.08.2015;230.39
21.08.2015;232.57
20.08.2015;235.35
19.08.2015;226.68
18.08.2015;211.08
17.08.2015;257.98
16.08.2015;258.51
15.08.2015;261.55
14.08.2015;265.68
13.08.2015;264.08
12.08.2015;266.38
11.08.2015;270.39
10.08.2015;264.47
09.08.2015;265.08
08.08.2015;261
07.08.2015;279.58
06.08.2015;278.58
05.08.2015;281.88
04.08.2015;285.22
03.08.2015;281.23
02.08.2015;282.61
01.08.2015;281.6
31.07.2015;284.65
30.07.2015;287.72
29.07.2015;289.59
28.07.2015;294.43
27.07.2015;293.62
26.07.2015;292.69
25.07.2015;288.7
24.07.2015;288.28
23.07.2015;276.05
22.07.2015;277.22
21.07.2015;275.83
20.07.2015;278.98
19.07.2015;273.61
18.07.2015;274.9
17.07.2015;279.47
16.07.2015;278.09
15.07.2015;285.83
14.07.2015;287.46
13.07.2015;292.05
12.07.2015;310.87
11.07.2015;293.12
10.07.2015;284.89
09.07.2015;269.23
08.07.2015;270.79
07.07.2015;266.21
06.07.2015;269.03
05.07.2015;271.91
04.07.2015;260.89
03.07.2015;256.34
02.07.2015;255.41
01.07.2015;258.62
30.06.2015;263.07
29.06.2015;257.06
28.06.2015;249.01
27.06.2015;250.99
26.06.2015;243.59
25.06.2015;242.8
24.06.2015;240.51
23.06.2015;244.3
22.06.2015;246.99
21.06.2015;243.94
20.06.2015;245.21
19.06.2015;244.61
18.06.2015;249.01
17.06.2015;249.28
16.06.2015;250.9
15.06.2015;236.82
14.06.2015;233.54
13.06.2015;232.4
12.06.2015;229.98
11.06.2015;229.71
10.06.2015;228.8
09.06.2015;229.05
08.06.2015;228.49
07.06.2015;222.88
06.06.2015;225.62
05.06.2015;224.95
04.06.2015;224.32
03.06.2015;225.87
02.06.2015;225.8
01.06.2015;222.93
31.05.2015;230.19
30.05.2015;233.34
29.05.2015;237.1
28.05.2015;237.41
27.05.2015;237.28
26.05.2015;237.12
25.05.2015;237.11
24.05.2015;240.95
23.05.2015;238.87
22.05.2015;240.35
21.05.2015;235.34
20.05.2015;234.02
19.05.2015;231.95
18.05.2015;233.13
17.05.2015;236.8
16.05.2015;236.15
15.05.2015;237.6
14.05.2015;236.93
13.05.2015;236.38
12.05.2015;241.11
11.05.2015;242.16
10.05.2015;240.3
09.05.2015;241.83
08.05.2015;243.86
07.05.2015;237.33
06.05.2015;229.78
05.05.2015;236.12
04.05.2015;239.02
03.05.2015;240.36
02.05.2015;234.93
01.05.2015;232.08
30.04.2015;236.15
29.04.2015;225.81
28.04.2015;225.85
27.04.2015;229.29
26.04.2015;219.43
25.04.2015;226.39
24.04.2015;231.27
23.04.2015;236.46
22.04.2015;234.18
21.04.2015;235.27
20.04.2015;224.63
19.04.2015;222.6
18.04.2015;223.36
17.04.2015;222.88
16.04.2015;228.57
15.04.2015;223.83
14.04.2015;219.16
13.04.2015;224.59
12.04.2015;236.15
11.04.2015;236.55
10.04.2015;236.07
09.04.2015;243.68
08.04.2015;245.02
07.04.2015;253.18
06.04.2015;255.49
05.04.2015;260.6
04.04.2015;253.7
03.04.2015;254.32
02.04.2015;253
01.04.2015;247.27
31.03.2015;244.22
30.03.2015;247.53
29.03.2015;242.71
28.03.2015;252.8
27.03.2015;247.03
26.03.2015;248.53
25.03.2015;246.2
24.03.2015;245.59
23.03.2015;266.74
22.03.2015;267.96
21.03.2015;260.02
20.03.2015;261.75
19.03.2015;260.93
18.03.2015;256.3
17.03.2015;285.5
16.03.2015;290.59
15.03.2015;286.39
14.03.2015;281.88
13.03.2015;285.34
12.03.2015;294.35
11.03.2015;296.38
10.03.2015;291.76
09.03.2015;289.61
08.03.2015;274.35
07.03.2015;276.26
06.03.2015;272.72
05.03.2015;276.18
04.03.2015;273.09
03.03.2015;281.7
02.03.2015;275.67
01.03.2015;260.2
28.02.2015;254.26
27.02.2015;253.83
26.02.2015;236.43
25.02.2015;237.47
24.02.2015;238.74
23.02.2015;238.89
22.02.2015;235.98
21.02.2015;244.53
20.02.2015;243.78
19.02.2015;240.28
18.02.2015;236.33
17.02.2015;243.61
16.02.2015;233.84
15.02.2015;234.82
14.02.2015;257.32
13.02.2015;235.43
12.02.2015;221.76
11.02.2015;219.19
10.02.2015;219.84
09.02.2015;220.11
08.02.2015;223.41
07.02.2015;227.75
06.02.2015;222.27
05.02.2015;217.11
04.02.2015;226.85
03.02.2015;227.27
02.02.2015;238.23
01.02.2015;226.97
31.01.2015;217.46
30.01.2015;226.43
29.01.2015;233.51
28.01.2015;233.91
27.01.2015;263.48
26.01.2015;273.47
25.01.2015;253.72
24.01.2015;247.85
23.01.2015;232.88
22.01.2015;233.41
21.01.2015;226.9
20.01.2015;211.31
19.01.2015;214.86
18.01.2015;210.34
17.01.2015;199.26
16.01.2015;208.1
15.01.2015;209.84
14.01.2015;178.1
13.01.2015;225.86
12.01.2015;267.8
11.01.2015;265.66
10.01.2015;274.8
09.01.2015;290.41
08.01.2015;283.35
07.01.2015;294.34
06.01.2015;286.19
05.01.2015;274.47
04.01.2015;264.19
03.01.2015;281.08
02.01.2015;315.03
01.01.2015;314.25
31.12.2014;316.77
30.12.2014;308.5
29.12.2014;311.34
28.12.2014;313.77
27.12.2014;313
26.12.2014;324.96
25.12.2014;316.52
24.12.2014;319.01
23.12.2014;330
22.12.2014;328.7
21.12.2014;317
20.12.2014;328
19.12.2014;314.99
18.12.2014;311.31
17.12.2014;319
16.12.2014;320.41
15.12.2014;338.45
14.12.2014;343.06
13.12.2014;342.57
12.12.2014;346
11.12.2014;341.49
10.12.2014;340
09.12.2014;345.92
08.12.2014;356.99
07.12.2014;367.57
06.12.2014;369.13
05.12.2014;369.99
04.12.2014;364
03.12.2014;370.12
02.12.2014;377.5
01.12.2014;376.55
30.11.2014;374.39
29.11.2014;373.99
28.11.2014;373
27.11.2014;366.02
26.11.2014;364.23
25.11.2014;371.2
24.11.2014;373.5
23.11.2014;364.98
22.11.2014;350
21.11.2014;345.36
20.11.2014;355.37
19.11.2014;376.6
18.11.2014;369.99
17.11.2014;382.03
16.11.2014;384.14
15.11.2014;373.57
14.11.2014;396.35
13.11.2014;413.15
12.11.2014;421
11.11.2014;364
10.11.2014;363.02
09.11.2014;362.1
08.11.2014;341.37
07.11.2014;338.72
06.11.2014;344
05.11.2014;334.89
04.11.2014;325.5
03.11.2014;322
02.11.2014;323.51
01.11.2014;323.14
31.10.2014;335.07
30.10.2014;342.69
29.10.2014;331.08
28.10.2014;349.87
27.10.2014;347.87
26.10.2014;350.24
25.10.2014;347.37
24.10.2014;352.1
23.10.2014;354.17
22.10.2014;377.07
21.10.2014;381
20.10.2014;377.07
19.10.2014;384.98
18.10.2014;385.94
17.10.2014;378.4
16.10.2014;376.08
15.10.2014;387.04
14.10.2014;397.39
13.10.2014;385
12.10.2014;375
11.10.2014;355.01
10.10.2014;353.58
09.10.2014;360.97
08.10.2014;352
07.10.2014;330
06.10.2014;325
05.10.2014;315.88
04.10.2014;316.75
03.10.2014;342.58
02.10.2014;366.31
01.10.2014;374.7
30.09.2014;382.97
29.09.2014;368.82
28.09.2014;370
27.09.2014;391
26.09.2014;395
25.09.2014;404
24.09.2014;410.55
23.09.2014;425.31
22.09.2014;386.96
21.09.2014;385.12
20.09.2014;401
19.09.2014;382.58
18.09.2014;415.45
17.09.2014;447.93
16.09.2014;456.89
15.09.2014;465.46
14.09.2014;469.68
13.09.2014;472.98
12.09.2014;469.5
11.09.2014;472.79
10.09.2014;473.74
09.09.2014;466.9
08.09.2014;472
07.09.2014;477.91
06.09.2014;482.17
05.09.2014;477.89
04.09.2014;488.97
03.09.2014;470.01
02.09.2014;473.98
01.09.2014;472.66
31.08.2014;475.9
30.08.2014;497.2
29.08.2014;503.5
28.08.2014;502.65
27.08.2014;508.26
26.08.2014;509.94
25.08.2014;498.22
24.08.2014;505.01
23.08.2014;492.99
22.08.2014;510
21.08.2014;507.82
20.08.2014;506.72
19.08.2014;480
18.08.2014;440.05
17.08.2014;487
16.08.2014;514.59
15.08.2014;494.46
14.08.2014;506.78
13.08.2014;537.29
12.08.2014;565.83
11.08.2014;572
10.08.2014;586.1
09.08.2014;585.16
08.08.2014;587.6
07.08.2014;584.23
06.08.2014;579.16
05.08.2014;579.69
04.08.2014;580.04
03.08.2014;579.55
02.08.2014;581.89
01.08.2014;591
31.07.2014;577.68
30.07.2014;564.83
29.07.2014;577.83
28.07.2014;577.63
27.07.2014;586.49
26.07.2014;590
25.07.2014;596.68
24.07.2014;593.03
23.07.2014;610.86
22.07.2014;613.53
21.07.2014;614.99
20.07.2014;616
19.07.2014;619.8
18.07.2014;620.39
17.07.2014;617
16.07.2014;611.23
15.07.2014;614.67
14.07.2014;618.51
13.07.2014;623
12.07.2014;627
11.07.2014;623.01
10.07.2014;609.66
09.07.2014;615.78
08.07.2014;615.78
07.07.2014;617.58
06.07.2014;630.31
05.07.2014;627.99
04.07.2014;626.24
03.07.2014;636.92
02.07.2014;641.11
01.07.2014;629
30.06.2014;638.15
29.06.2014;595
28.06.2014;588.25
27.06.2014;598.23
26.06.2014;576.82
25.06.2014;560.64
24.06.2014;569.58
23.06.2014;584.99
22.06.2014;593.79
21.06.2014;586.67
20.06.2014;585
19.06.2014;588
18.06.2014;599.49
17.06.2014;602.33
16.06.2014;585.62
15.06.2014;592
14.06.2014;571.13
13.06.2014;597.01
12.06.2014;576
11.06.2014;623.29
10.06.2014;644.1
09.06.2014;639.24
08.06.2014;644.54
07.06.2014;644.86
06.06.2014;639.42
05.06.2014;649
04.06.2014;627.05
03.06.2014;657.01
02.06.2014;647.89
01.06.2014;628.53
31.05.2014;615
30.05.2014;608
29.05.2014;557.22
28.05.2014;564.21
27.05.2014;561.5
26.05.2014;576
25.05.2014;564.01
24.05.2014;519.51
23.05.2014;511.99
22.05.2014;521.94
21.05.2014;480
20.05.2014;477.9
19.05.2014;437.85
18.05.2014;439.43
17.05.2014;440.95
16.05.2014;438.89
15.05.2014;439.8
14.05.2014;435.7
13.05.2014;433.36
12.05.2014;433.95
11.05.2014;434.81
10.05.2014;445.12
09.05.2014;442
08.05.2014;429.04
07.05.2014;428.24
06.05.2014;421
05.05.2014;425.76
04.05.2014;428.89
03.05.2014;433.63
02.05.2014;436
01.05.2014;448.99
30.04.2014;438.38
29.04.2014;438.88
28.04.2014;429.52
27.04.2014;425.36
26.04.2014;447.82
25.04.2014;450.77
24.04.2014;492.67
23.04.2014;479.9
22.04.2014;473
21.04.2014;483.65
20.04.2014;489.53
19.04.2014;494.94
18.04.2014;472.5
17.04.2014;487
16.04.2014;527
15.04.2014;518
14.04.2014;454.42
13.04.2014;412
12.04.2014;415.87
11.04.2014;416.52
10.04.2014;356.95
09.04.2014;436.69
08.04.2014;445.72
07.04.2014;444
06.04.2014;463.06
05.04.2014;467.78
04.04.2014;446.3
03.04.2014;444
02.04.2014;435
01.04.2014;479.9
31.03.2014;462.09
30.03.2014;467.63
29.03.2014;496.49
28.03.2014;503.93
27.03.2014;484.99
26.03.2014;579.5
25.03.2014;579
24.03.2014;588.71
23.03.2014;568
22.03.2014;567.1
21.03.2014;572.94
20.03.2014;589
19.03.2014;606.1
18.03.2014;614
17.03.2014;617.43
16.03.2014;624.89
15.03.2014;629.02
14.03.2014;622.09
13.03.2014;629.75
12.03.2014;628.45
11.03.2014;626
10.03.2014;622.6
09.03.2014;627
08.03.2014;609.97
07.03.2014;619.72
06.03.2014;648
05.03.2014;653.15
04.03.2014;656.56
03.03.2014;644.03
02.03.2014;554
01.03.2014;562.3
28.02.2014;536.3
27.02.2014;569.88
26.02.2014;568
25.02.2014;535
24.02.2014;555.76
23.02.2014;598
22.02.2014;597.56
21.02.2014;555.5
20.02.2014;542
19.02.2014;611
18.02.2014;615
17.02.2014;613.44
16.02.2014;599
15.02.2014;637.13
14.02.2014;643.62
13.02.2014;591.39
12.02.2014;643.52
11.02.2014;664.67
10.02.2014;671
09.02.2014;697.5
08.02.2014;695.99
07.02.2014;709.97
06.02.2014;764.86
05.02.2014;784.75
04.02.2014;800.53
03.02.2014;798.9
02.02.2014;799.9
01.02.2014;800
31.01.2014;797
30.01.2014;795
29.01.2014;790.09
28.01.2014;774.9
27.01.2014;748.9
26.01.2014;817.8
25.01.2014;806.25
24.01.2014;774.98
23.01.2014;809.29
22.01.2014;822
21.01.2014;831.55
20.01.2014;829
19.01.2014;839
18.01.2014;817.5
17.01.2014;795
16.01.2014;813.38
15.01.2014;838
14.01.2014;819.47
13.01.2014;824.83
12.01.2014;835.49
11.01.2014;890.38
10.01.2014;841
09.01.2014;821.7
08.01.2014;821.17
07.01.2014;757.11
06.01.2014;925
05.01.2014;904
04.01.2014;823.5
03.01.2014;800
02.01.2014;782
01.01.2014;744
31.12.2013;730.5
30.12.2013;729
29.12.2013;720.02
28.12.2013;711.83
27.12.2013;715.01
26.12.2013;743.3
25.12.2013;674.96
24.12.2013;650.33
23.12.2013;650.22
22.12.2013;604.2
21.12.2013;591.17
20.12.2013;609
19.12.2013;681
18.12.2013;502.7
17.12.2013;660.1
16.12.2013;690
15.12.2013;863.64
14.12.2013;846.92
13.12.2013;869
12.12.2013;860
11.12.2013;855.5
10.12.2013;958.5
09.12.2013;878.5
08.12.2013;784.02
07.12.2013;700
06.12.2013;839
05.12.2013;990.4
04.12.2013;1076.00
03.12.2013;997.5
02.12.2013;980
01.12.2013;878.17
30.11.2013;1051.55
29.11.2013;1023.71
28.11.2013;962.03
27.11.2013;934
26.11.2013;890
25.11.2013;744
24.11.2013;699
23.11.2013;724.2
22.11.2013;699
21.11.2013;673.55
20.11.2013;545
19.11.2013;545.15
18.11.2013;679.45
17.11.2013;480.6
16.11.2013;420.49
15.11.2013;406.99
14.11.2013;406.01
13.11.2013;392.44
12.11.2013;343.9
11.11.2013;321.32
10.11.2013;302
09.11.2013;331.3
08.11.2013;313.12
07.11.2013;281.81
06.11.2013;251
05.11.2013;237.18
04.11.2013;223.77
03.11.2013;208.9
02.11.2013;198.85
01.11.2013;198.99
31.10.2013;197.9
30.10.2013;193.3
29.10.2013;198
28.10.2013;189
27.10.2013;186.99
26.10.2013;170.97
25.10.2013;178.86
24.10.2013;184
23.10.2013;198.55
22.10.2013;184.6
21.10.2013;171.36
20.10.2013;158.77
19.10.2013;156.8
18.10.2013;147.49
17.10.2013;140.68
16.10.2013;134.45
15.10.2013;137.98
14.10.2013;131.57
13.10.2013;128.66
12.10.2013;124.58
11.10.2013;124.19
10.10.2013;123.64
09.10.2013;123.86
08.10.2013;121.99
07.10.2013;121.2
06.10.2013;119.61
05.10.2013;119.32
04.10.2013;118.83
03.10.2013;115.2
02.10.2013;101.14
01.10.2013;123.75
30.09.2013;123
29.09.2013;123.05
28.09.2013;123.6
27.09.2013;122.74
26.09.2013;122.75
25.09.2013;122.55
24.09.2013;121.73
23.09.2013;120.89
22.09.2013;121.7
21.09.2013;121.1
20.09.2013;121.12
19.09.2013;120.75
18.09.2013;125.09
17.09.2013;124.5
16.09.2013;124
15.09.2013;123.6
14.09.2013;123.14
13.09.2013;124.75
12.09.2013;123.39
11.09.2013;124
10.09.2013;120
09.09.2013;119.92
08.09.2013;115.44
07.09.2013;117.03
06.09.2013;113
05.09.2013;117
04.09.2013;116.49
03.09.2013;125
02.09.2013;124.77
01.09.2013;126.4
31.08.2013;122.9
30.08.2013;120.72
29.08.2013;115.97
28.08.2013;115.2
27.08.2013;115.36
26.08.2013;108.39
25.08.2013;109.3
24.08.2013;106.36
23.08.2013;105.25
22.08.2013;106.91
21.08.2013;107.12
20.08.2013;103.1
19.08.2013;99.1
18.08.2013;96.85
17.08.2013;96.96
16.08.2013;96.79
15.08.2013;96.3
14.08.2013;97.61
13.08.2013;94.98
12.08.2013;94.84
11.08.2013;93.14
10.08.2013;92.94
09.08.2013;93.82
08.08.2013;94.38
07.08.2013;97.46
06.08.2013;97.32
05.08.2013;96.46
04.08.2013;94.36
03.08.2013;94.74
02.08.2013;96
01.08.2013;94.75
31.07.2013;97
30.07.2013;95
29.07.2013;91.2
28.07.2013;89.5
27.07.2013;87.6
26.07.2013;89.5
25.07.2013;88.89
24.07.2013;86.87
23.07.2013;85.98
22.07.2013;84.4
21.07.2013;83.8
20.07.2013;83.95
19.07.2013;83.8
18.07.2013;83.47
17.07.2013;89
16.07.2013;88.55
15.07.2013;91.3
14.07.2013;87.9
13.07.2013;88.99
12.07.2013;87
11.07.2013;82.5
10.07.2013;80.19
09.07.2013;72.25
08.07.2013;73.1
07.07.2013;74
06.07.2013;65.5
05.07.2013;66.4
04.07.2013;79.28
03.07.2013;77.45
02.07.2013;85.4
01.07.2013;81.01
30.06.2013;90.21
29.06.2013;89.6
28.06.2013;88.99
27.06.2013;95.2
26.06.2013;98
25.06.2013;98
24.06.2013;96.23
23.06.2013;101.16
22.06.2013;101.71
21.06.2013;105.63
20.06.2013;106.42
19.06.2013;105.22
18.06.2013;104.9
17.06.2013;101.36
16.06.2013;100.2
15.06.2013;100.51
14.06.2013;100
13.06.2013;105.5
12.06.2013;107.6
11.06.2013;108
10.06.2013;105.12
09.06.2013;102.5
08.06.2013;109.37
07.06.2013;111.8
06.06.2013;118.28
05.06.2013;120.49
04.06.2013;119.7
03.06.2013;119.67
02.06.2013;120.8
01.06.2013;127.47
31.05.2013;126.35
30.05.2013;126.5
29.05.2013;127.66
28.05.2013;125.2
27.05.2013;127.15
26.05.2013;129.56
25.05.2013;127.44
24.05.2013;128.21
23.05.2013;120.69
22.05.2013;116.7
21.05.2013;116.87
20.05.2013;113.7
19.05.2013;112.16
18.05.2013;113.63
17.05.2013;112.08
16.05.2013;109
15.05.2013;104.99
14.05.2013;104.15
13.05.2013;113.2
12.05.2013;111.28
11.05.2013;112.19
10.05.2013;112.99
09.05.2013;108.07
08.05.2013;109.25
07.05.2013;109.95
06.05.2013;111
05.05.2013;115.01
04.05.2013;111.49
03.05.2013;98.59
02.05.2013;106.8
01.05.2013;116.08
30.04.2013;133.83
29.04.2013;135.2
28.04.2013;125.98
27.04.2013;122.63
26.04.2013;130
25.04.2013;135.89
24.04.2013;143.5
23.04.2013;126.1
22.04.2013;115.5
21.04.2013;112
20.04.2013;116.59
19.04.2013;112.4
18.04.2013;101.99
17.04.2013;87.37
16.04.2013;67.57
15.04.2013;82.51
14.04.2013;91.7
13.04.2013;91.98
12.04.2013;104.89
11.04.2013;80
10.04.2013;161
09.04.2013;215.26
08.04.2013;175.52
07.04.2013;151.16
06.04.2013;134.01
05.04.2013;134.21
04.04.2013;123.12
03.04.2013;124
02.04.2013;116
01.04.2013;99.5
31.03.2013;90.3
30.03.2013;87.81
29.03.2013;87.1
28.03.2013;87.2
27.03.2013;84.22
26.03.2013;73.51
25.03.2013;70.3
24.03.2013;68
23.03.2013;61.53
22.03.2013;65.5
21.03.2013;66
20.03.2013;61.5
19.03.2013;54.35
18.03.2013;48.62
17.03.2013;43.89
16.03.2013;44.32
15.03.2013;43.89
14.03.2013;43.3
13.03.2013;43.35
12.03.2013;42.23
11.03.2013;45.94
10.03.2013;44.34
09.03.2013;44.48
08.03.2013;41.61
07.03.2013;40.98
06.03.2013;39
05.03.2013;38.96
04.03.2013;34.6
03.03.2013;32.1
02.03.2013;32.93
01.03.2013;33.5
28.02.2013;32.44
27.02.2013;30.3
26.02.2013;29.3
25.02.2013;29
24.02.2013;28.56
23.02.2013;29
22.02.2013;29
21.02.2013;29.4
20.02.2013;29.17
19.02.2013;28.84
18.02.2013;26.55
17.02.2013;26.49
16.02.2013;26.6
15.02.2013;26.49
14.02.2013;26.3
13.02.2013;24.1
12.02.2013;24.19
11.02.2013;24.24
10.02.2013;23.22
09.02.2013;23.25
08.02.2013;22.3
07.02.2013;21.69
06.02.2013;20.75
05.02.2013;20.12
04.02.2013;20.11
03.02.2013;20.41
02.02.2013;19.7
01.02.2013;20.48
31.01.2013;20.09
30.01.2013;19.1
29.01.2013;18.85
28.01.2013;18.16
27.01.2013;17.3
26.01.2013;17.25
25.01.2013;17
24.01.2013;16.69
23.01.2013;17.1
22.01.2013;17.13
21.01.2013;16.2
20.01.2013;15.38
19.01.2013;15.29
18.01.2013;15.28
17.01.2013;15.32
16.01.2013;14.4
15.01.2013;13.93
14.01.2013;14.04
13.01.2013;13.92
12.01.2013;13.92
11.01.2013;14.04
10.01.2013;13.94
09.01.2013;13.62
08.01.2013;13.52
07.01.2013;13.23
06.01.2013;13.13
05.01.2013;13.11
04.01.2013;13.23
03.01.2013;13.21
02.01.2013;13.22
01.01.2013;13.2
31.12.2012;13.28
30.12.2012;13.19
29.12.2012;13.15
28.12.2012;13.18
27.12.2012;13.09
26.12.2012;13.1
25.12.2012;13.11
24.12.2012;13.13
23.12.2012;13.07
22.12.2012;13.16
21.12.2012;13.19
20.12.2012;13.18
19.12.2012;13.07
18.12.2012;13
17.12.2012;13.25
16.12.2012;13.5
15.12.2012;13.35
14.12.2012;13.3
13.12.2012;13.4
12.12.2012;13.45
11.12.2012;13.39
10.12.2012;13.25
09.12.2012;13.09
08.12.2012;13.1
07.12.2012;13.2
06.12.2012;13.18
05.12.2012;13.1
04.12.2012;13.15
03.12.2012;12.34
02.12.2012;12.24
01.12.2012;12.3
30.11.2012;12.26
29.11.2012;12.15
28.11.2012;12.07
27.11.2012;12
26.11.2012;11.89
25.11.2012;12.25
24.11.2012;12.2
23.11.2012;12.1
22.11.2012;12.03
21.11.2012;11.61
20.11.2012;11.6
19.11.2012;11.59
18.11.2012;11.56
17.11.2012;11.46
16.11.2012;11.49
15.11.2012;10.85
14.11.2012;10.74
13.11.2012;10.66
12.11.2012;10.75
11.11.2012;10.52
10.11.2012;10.66
09.11.2012;10.59
08.11.2012;10.55
07.11.2012;10.76
06.11.2012;10.65
05.11.2012;10.5
04.11.2012;10.35
03.11.2012;10.35
02.11.2012;10.26
01.11.2012;10.7
31.10.2012;11.03
30.10.2012;10.49
29.10.2012;10.44
28.10.2012;10.35
27.10.2012;10
26.10.2012;9.79
25.10.2012;10.23
24.10.2012;11.4
23.10.2012;11.46
22.10.2012;11.19
21.10.2012;11.35
20.10.2012;11.5
19.10.2012;11.5
18.10.2012;11.61
17.10.2012;11.58
16.10.2012;11.75
15.10.2012;11.55
14.10.2012;11.58
13.10.2012;11.7
12.10.2012;11.92
11.10.2012;11.86
10.10.2012;11.91
09.10.2012;11.97
08.10.2012;11.7
07.10.2012;11.8
06.10.2012;12.39
05.10.2012;12.55
04.10.2012;12.6
03.10.2012;12.55
02.10.2012;12.3
01.10.2012;11.95
30.09.2012;12.16
29.09.2012;12.17
28.09.2012;12.15
27.09.2012;12.18
26.09.2012;12.03
25.09.2012;11.85
24.09.2012;11.78
23.09.2012;11.92
22.09.2012;11.98
21.09.2012;12.2
20.09.2012;12.36
19.09.2012;12.35
18.09.2012;11.95
17.09.2012;11.65
16.09.2012;11.65
15.09.2012;11.5
14.09.2012;11.6
13.09.2012;11.19
12.09.2012;11.28
11.09.2012;11.01
10.09.2012;10.96
09.09.2012;10.82
08.09.2012;11.01
07.09.2012;11
06.09.2012;11.08
05.09.2012;10.82
04.09.2012;10.29
03.09.2012;10.43
02.09.2012;10.19
01.09.2012;9.95
31.08.2012;10
30.08.2012;10.82
29.08.2012;10.7
28.08.2012;10.8
27.08.2012;10.9
26.08.2012;10.56
25.08.2012;10.58
24.08.2012;10.71
23.08.2012;9.81
22.08.2012;9.82
21.08.2012;9.85
20.08.2012;9.7
19.08.2012;7.85
18.08.2012;11.3
17.08.2012;11.49
16.08.2012;13.3
15.08.2012;13.1
14.08.2012;12.04
13.08.2012;11.75
12.08.2012;11.41
11.08.2012;11.28
10.08.2012;11.28
09.08.2012;11
08.08.2012;10.82
07.08.2012;10.74
06.08.2012;10.69
05.08.2012;10.34
04.08.2012;10.58
03.08.2012;10.68
02.08.2012;10.2
01.08.2012;9.35
31.07.2012;9.15
30.07.2012;8.85
29.07.2012;8.58
28.07.2012;8.61
27.07.2012;8.73
26.07.2012;8.7
25.07.2012;8.51
24.07.2012;8.44
23.07.2012;8.49
22.07.2012;8.1
21.07.2012;8.42
20.07.2012;8.41
19.07.2012;9.04
18.07.2012;8.9
17.07.2012;8.45
16.07.2012;8.08
15.07.2012;7.41
14.07.2012;7.49
13.07.2012;7.41
12.07.2012;7.5
11.07.2012;7.02
10.07.2012;7
09.07.2012;6.6
08.07.2012;6.64
07.07.2012;6.62
06.07.2012;6.5
05.07.2012;6.54
04.07.2012;6.4
03.07.2012;6.4
02.07.2012;6.61
01.07.2012;6.6
30.06.2012;6.6
29.06.2012;6.6
28.06.2012;6.46
27.06.2012;6.55
26.06.2012;6.25
25.06.2012;6.19
24.06.2012;6.2
23.06.2012;6.25
22.06.2012;6.46
21.06.2012;6.55
20.06.2012;6.6
19.06.2012;6.27
18.06.2012;6.23
17.06.2012;6.1
16.06.2012;6.26
15.06.2012;6.5
