date;value
20.12.2012;30.7606
19.12.2012;30.9859
18.12.2012;30.7696
15.12.2012;30.6892
14.12.2012;30.6034
13.12.2012;30.7321
12.12.2012;30.7506
11.12.2012;30.8686
08.12.2012;30.9670
07.12.2012;30.9107
06.12.2012;30.8235
05.12.2012;30.9940
04.12.2012;30.8365
01.12.2012;30.8110
30.11.2012;31.0565
29.11.2012;31.1408
28.11.2012;30.9410
27.11.2012;31.0201
24.11.2012;31.1325
23.11.2012;31.1525
22.11.2012;31.4218
21.11.2012;31.4263
20.11.2012;31.6677
17.11.2012;31.7184
16.11.2012;31.6919
15.11.2012;31.7267
14.11.2012;31.7164
13.11.2012;31.6053
10.11.2012;31.4962
09.11.2012;31.5146
08.11.2012;31.3033
07.11.2012;31.5195
03.11.2012;31.3817
02.11.2012;31.3666
01.11.2012;31.3743
31.10.2012;31.5252
30.10.2012;31.4373
27.10.2012;31.4780
26.10.2012;31.2499
25.10.2012;31.3039
24.10.2012;31.1171
23.10.2012;30.9084
20.10.2012;30.7823
19.10.2012;30.7195
18.10.2012;30.7964
17.10.2012;30.9493
16.10.2012;31.0791
13.10.2012;30.9738
12.10.2012;31.1667
11.10.2012;31.2017
10.10.2012;31.0994
09.10.2012;31.0777
06.10.2012;30.9744
05.10.2012;31.1210
04.10.2012;31.1944
03.10.2012;31.1350
02.10.2012;31.2538
29.09.2012;30.9169
28.09.2012;31.1951
27.09.2012;31.2221
26.09.2012;31.1608
25.09.2012;31.2513
22.09.2012;31.1667
21.09.2012;31.5758
20.09.2012;30.8634
19.09.2012;30.8795
18.09.2012;30.5867
15.09.2012;30.8181
14.09.2012;31.3992
13.09.2012;31.4780
12.09.2012;31.7768
11.09.2012;31.7221
08.09.2012;32.0142
07.09.2012;32.1998
06.09.2012;32.4608
05.09.2012;32.1995
04.09.2012;32.4171
01.09.2012;32.5669
31.08.2012;32.2934
30.08.2012;32.0942
29.08.2012;32.0183
28.08.2012;31.8703
25.08.2012;31.8099
24.08.2012;31.6830
23.08.2012;31.8056
22.08.2012;31.9606
21.08.2012;32.0165
18.08.2012;31.8469
17.08.2012;31.9011
16.08.2012;31.8532
15.08.2012;31.7739
14.08.2012;31.8707
11.08.2012;31.8974
10.08.2012;31.4807
09.08.2012;31.6907
08.08.2012;31.6644
07.08.2012;31.9451
04.08.2012;32.5361
03.08.2012;32.4563
02.08.2012;32.3322
01.08.2012;32.2058
31.07.2012;32.1881
28.07.2012;32.2131
27.07.2012;32.6224
26.07.2012;32.9657
25.07.2012;32.6324
24.07.2012;32.3760
21.07.2012;31.9509
20.07.2012;32.0764
19.07.2012;32.4041
18.07.2012;32.4955
17.07.2012;32.6208
14.07.2012;32.6590
13.07.2012;32.7177
12.07.2012;32.8282
11.07.2012;32.9754
10.07.2012;32.9907
07.07.2012;32.6240
06.07.2012;32.4727
05.07.2012;32.2065
04.07.2012;32.4789
03.07.2012;32.5287
30.06.2012;32.8169
29.06.2012;32.9412
28.06.2012;32.8384
27.06.2012;33.1732
26.06.2012;33.1693
23.06.2012;33.5191
22.06.2012;32.9054
21.06.2012;32.5166
20.06.2012;32.5315
19.06.2012;32.1315
16.06.2012;32.3945
15.06.2012;32.5766
14.06.2012;32.7331
10.06.2012;32.5862
09.06.2012;32.7358
08.06.2012;32.1922
07.06.2012;32.7889
06.06.2012;33.2001
05.06.2012;34.0395
02.06.2012;33.7384
01.06.2012;32.9173
31.05.2012;32.4509
30.05.2012;32.0860
29.05.2012;31.8270
26.05.2012;31.7572
25.05.2012;31.6247
24.05.2012;31.3803
23.05.2012;31.0644
22.05.2012;31.1582
19.05.2012;31.3921
18.05.2012;30.9417
17.05.2012;30.9758
16.05.2012;30.3299
15.05.2012;30.2652
13.05.2012;30.1793
12.05.2012;30.2306
11.05.2012;30.1891
06.05.2012;29.8075
05.05.2012;29.5937
04.05.2012;29.4630
03.05.2012;29.3708
29.04.2012;29.3627
28.04.2012;29.4234
27.04.2012;29.2770
26.04.2012;29.2962
25.04.2012;29.4549
24.04.2012;29.4880
21.04.2012;29.5214
20.04.2012;29.5122
19.04.2012;29.4978
18.04.2012;29.6368
17.04.2012;29.7614
14.04.2012;29.4711
13.04.2012;29.5690
12.04.2012;29.8033
11.04.2012;29.6359
10.04.2012;29.6358
07.04.2012;29.4606
06.04.2012;29.4303
05.04.2012;29.4285
04.04.2012;29.2944
03.04.2012;29.3479
31.03.2012;29.3282
30.03.2012;29.2853
29.03.2012;29.0845
28.03.2012;28.9468
27.03.2012;29.2311
24.03.2012;29.4038
23.03.2012;29.2447
22.03.2012;29.2079
21.03.2012;29.1652
20.03.2012;29.2224
17.03.2012;29.3578
16.03.2012;29.5822
15.03.2012;29.5125
14.03.2012;29.5091
13.03.2012;29.6666
12.03.2012;29.5406
08.03.2012;29.6621
07.03.2012;29.4508
06.03.2012;29.2892
03.03.2012;29.2960
02.03.2012;29.2889
01.03.2012;29.0253
29.02.2012;28.9503
28.02.2012;29.1264
25.02.2012;29.4490
23.02.2012;29.7692
22.02.2012;29.7796
21.02.2012;29.7805
18.02.2012;29.9982
17.02.2012;30.2098
16.02.2012;29.9440
15.02.2012;30.0868
14.02.2012;29.8873
11.02.2012;29.8923
10.02.2012;29.6795
09.02.2012;29.6930
08.02.2012;30.0871
07.02.2012;30.2324
04.02.2012;30.2385
03.02.2012;30.1855
02.02.2012;30.4067
01.02.2012;30.3131
31.01.2012;30.3647
28.01.2012;30.3626
27.01.2012;30.3600
26.01.2012;30.6670
25.01.2012;30.8752
24.01.2012;31.3325
21.01.2012;31.2879
20.01.2012;31.4777
19.01.2012;31.5428
18.01.2012;31.5445
17.01.2012;31.9344
14.01.2012;31.5830
13.01.2012;31.6807
12.01.2012;31.6886
11.01.2012;31.8729
31.12.2011;32.1961
30.12.2011;32.0197
29.12.2011;31.5633
28.12.2011;31.0847
27.12.2011;31.2266
24.12.2011;31.2575
23.12.2011;31.5634
22.12.2011;31.7645
21.12.2011;32.0519
20.12.2011;32.0323
17.12.2011;31.7701
16.12.2011;31.8957
15.12.2011;31.7655
14.12.2011;31.6704
13.12.2011;31.4134
10.12.2011;31.5691
09.12.2011;31.2308
08.12.2011;31.1527
07.12.2011;31.1026
06.12.2011;30.9068
03.12.2011;30.8099
02.12.2011;30.8486
01.12.2011;31.4001
30.11.2011;31.3216
29.11.2011;31.4117
26.11.2011;31.5788
25.11.2011;31.4365
24.11.2011;31.2133
23.11.2011;31.0612
22.11.2011;30.9693
19.11.2011;30.9190
18.11.2011;30.7337
17.11.2011;30.8417
16.11.2011;30.6600
15.11.2011;30.2921
12.11.2011;30.5282
11.11.2011;30.8454
10.11.2011;30.1033
09.11.2011;30.5014
08.11.2011;30.5694
04.11.2011;30.8438
03.11.2011;30.6830
02.11.2011;30.6448
01.11.2011;30.1245
29.10.2011;29.8977
28.10.2011;30.2421
27.10.2011;30.5732
26.10.2011;30.4971
25.10.2011;30.8255
22.10.2011;31.3361
21.10.2011;31.3788
20.10.2011;30.9257
19.10.2011;30.9694
18.10.2011;30.7370
15.10.2011;30.9905
14.10.2011;31.2014
13.10.2011;31.4151
12.10.2011;31.4270
11.10.2011;32.0096
08.10.2011;32.2005
07.10.2011;32.5085
06.10.2011;32.6374
05.10.2011;32.6799
04.10.2011;32.5890
01.10.2011;32.1100
30.09.2011;31.8751
29.09.2011;31.8180
28.09.2011;32.2201
27.09.2011;32.4619
24.09.2011;32.1083
23.09.2011;31.9106
22.09.2011;31.4122
21.09.2011;31.4960
20.09.2011;30.8680
17.09.2011;30.5328
16.09.2011;30.5042
15.09.2011;30.3643
14.09.2011;30.1872
13.09.2011;30.3034
10.09.2011;29.6904
09.09.2011;29.5015
08.09.2011;29.4905
07.09.2011;29.6107
06.09.2011;29.3436
03.09.2011;29.0604
02.09.2011;28.8911
01.09.2011;28.9278
31.08.2011;28.8569
30.08.2011;28.7108
27.08.2011;28.8717
26.08.2011;28.8825
25.08.2011;28.9037
24.08.2011;28.9547
23.08.2011;29.2555
20.08.2011;29.2709
19.08.2011;28.9115
18.08.2011;28.7207
17.08.2011;28.7032
16.08.2011;28.8576
13.08.2011;29.4452
12.08.2011;29.4170
11.08.2011;29.3065
10.08.2011;29.4166
09.08.2011;28.5210
06.08.2011;28.3382
05.08.2011;27.8432
04.08.2011;27.8996
03.08.2011;27.8154
02.08.2011;27.5204
30.07.2011;27.6796
29.07.2011;27.5907
28.07.2011;27.4439
27.07.2011;27.5460
26.07.2011;27.7413
23.07.2011;27.7169
22.07.2011;27.9080
21.07.2011;28.0466
20.07.2011;28.1505
19.07.2011;28.1775
16.07.2011;28.1277
15.07.2011;28.0610
14.07.2011;28.2557
13.07.2011;28.3842
12.07.2011;28.0839
09.07.2011;27.8880
08.07.2011;27.9853
07.07.2011;27.8907
06.07.2011;27.8622
05.07.2011;27.8037
02.07.2011;27.8536
01.07.2011;27.8726
30.06.2011;28.0758
29.06.2011;28.2352
28.06.2011;28.3478
25.06.2011;28.1655
24.06.2011;28.0568
23.06.2011;27.8960
22.06.2011;28.0118
21.06.2011;28.1783
18.06.2011;28.1778
17.06.2011;28.1900
16.06.2011;27.8957
15.06.2011;27.8984
11.06.2011;27.7907
10.06.2011;27.7033
09.06.2011;27.6847
08.06.2011;27.7814
07.06.2011;27.7752
04.06.2011;27.8751
03.06.2011;28.0419
02.06.2011;27.9682
01.06.2011;27.9805
31.05.2011;28.0685
28.05.2011;28.1166
27.05.2011;28.2280
26.05.2011;28.4794
25.05.2011;28.4370
24.05.2011;28.3418
21.05.2011;27.9145
20.05.2011;27.9608
19.05.2011;28.0466
18.05.2011;28.1177
17.05.2011;28.1220
14.05.2011;27.8497
13.05.2011;27.9472
12.05.2011;27.6288
11.05.2011;27.8645
07.05.2011;27.6635
06.05.2011;27.2625
05.05.2011;27.3675
04.05.2011;27.3348
30.04.2011;27.5022
29.04.2011;27.4977
28.04.2011;27.7144
27.04.2011;27.8964
26.04.2011;27.9924
23.04.2011;27.9396
22.04.2011;27.9398
21.04.2011;28.1457
20.04.2011;28.4213
19.04.2011;28.1636
16.04.2011;28.2212
15.04.2011;28.1886
14.04.2011;28.1145
13.04.2011;28.1456
12.04.2011;27.9758
09.04.2011;28.1211
08.04.2011;28.2286
07.04.2011;28.2164
06.04.2011;28.3113
05.04.2011;28.2277
02.04.2011;28.3684
01.04.2011;28.5162
31.03.2011;28.4290
30.03.2011;28.3436
29.03.2011;28.4110
26.03.2011;28.2237
25.03.2011;28.4015
24.03.2011;28.2700
23.03.2011;28.1561
22.03.2011;28.3675
19.03.2011;28.4763
18.03.2011;28.7422
17.03.2011;28.6582
16.03.2011;28.7263
15.03.2011;28.6640
12.03.2011;28.6317
11.03.2011;28.4356
10.03.2011;28.2945
06.03.2011;28.1717
05.03.2011;28.1880
04.03.2011;28.3228
03.03.2011;28.6277
02.03.2011;28.7569
01.03.2011;28.9028
26.02.2011;28.9405
25.02.2011;29.1611
23.02.2011;29.2859
22.02.2011;29.1549
19.02.2011;29.2585
18.02.2011;29.2447
17.02.2011;29.2735
16.02.2011;29.2850
15.02.2011;29.2583
12.02.2011;29.3200
11.02.2011;29.3535
10.02.2011;29.3010
09.02.2011;29.2550
08.02.2011;29.3689
05.02.2011;29.4136
04.02.2011;29.3489
03.02.2011;29.4219
02.02.2011;29.6548
01.02.2011;29.8018
29.01.2011;29.6684
28.01.2011;29.6738
27.01.2011;29.7768
26.01.2011;29.7948
25.01.2011;29.8516
22.01.2011;30.0109
21.01.2011;29.9147
20.01.2011;29.8252
19.01.2011;29.8881
18.01.2011;30.0534
15.01.2011;29.9540
14.01.2011;30.0926
13.01.2011;30.3988
12.01.2011;30.6252
01.01.2011;30.3505
31.12.2010;30.4769
30.12.2010;30.3592
29.12.2010;30.2720
28.12.2010;30.4495
25.12.2010;30.5778
24.12.2010;30.5922
23.12.2010;30.7187
22.12.2010;30.7188
21.12.2010;30.7746
18.12.2010;30.6682
17.12.2010;30.7528
16.12.2010;30.7199
15.12.2010;30.7447
14.12.2010;30.9006
11.12.2010;30.8604
10.12.2010;30.9831
09.12.2010;31.2430
08.12.2010;31.2238
07.12.2010;31.2867
04.12.2010;31.2641
03.12.2010;31.3518
02.12.2010;31.4555
01.12.2010;31.3335
30.11.2010;31.3061
27.11.2010;31.3539
26.11.2010;31.2842
25.11.2010;31.2929
24.11.2010;31.2642
23.11.2010;30.9950
20.11.2010;30.9490
19.11.2010;31.1999
18.11.2010;31.3487
17.11.2010;31.0560
16.11.2010;30.8632
14.11.2010;30.8414
13.11.2010;30.7722
12.11.2010;30.5107
11.11.2010;30.6925
10.11.2010;30.8612
09.11.2010;30.8029
04.11.2010;30.7709
03.11.2010;30.7941
02.11.2010;30.7738
30.10.2010;30.7821
29.10.2010;30.6786
28.10.2010;30.5682
27.10.2010;30.4000
26.10.2010;30.2258
23.10.2010;30.4977
22.10.2010;30.7348
21.10.2010;30.7968
20.10.2010;30.4151
19.10.2010;30.5237
16.10.2010;30.1243
15.10.2010;29.9315
14.10.2010;30.1269
13.10.2010;30.0763
12.10.2010;29.8317
09.10.2010;29.9086
08.10.2010;29.6334
07.10.2010;29.8929
06.10.2010;30.4360
05.10.2010;30.4960
02.10.2010;30.5094
01.10.2010;30.5126
30.09.2010;30.4030
29.09.2010;30.6013
28.09.2010;30.6119
25.09.2010;30.9480
24.09.2010;31.0031
23.09.2010;30.9826
22.09.2010;31.0814
21.09.2010;30.9809
18.09.2010;31.0826
17.09.2010;31.0223
16.09.2010;30.7407
15.09.2010;30.7049
14.09.2010;30.6831
11.09.2010;30.8937
10.09.2010;30.8801
09.09.2010;30.8873
08.09.2010;30.7319
07.09.2010;30.5771
04.09.2010;30.6922
03.09.2010;30.6858
02.09.2010;30.8001
01.09.2010;30.8669
31.08.2010;30.6640
28.08.2010;30.6969
27.08.2010;30.8227
26.08.2010;30.8958
25.08.2010;30.7559
24.08.2010;30.6041
21.08.2010;30.5099
20.08.2010;30.4636
19.08.2010;30.4257
18.08.2010;30.4514
17.08.2010;30.5199
14.08.2010;30.4199
13.08.2010;30.4493
12.08.2010;30.2050
11.08.2010;30.0239
10.08.2010;29.8186
07.08.2010;29.8312
06.08.2010;29.8633
05.08.2010;29.7958
04.08.2010;29.9681
03.08.2010;30.1861
31.07.2010;30.1869
30.07.2010;30.2173
29.07.2010;30.2066
28.07.2010;30.2391
27.07.2010;30.3006
24.07.2010;30.3839
23.07.2010;30.5205
22.07.2010;30.4059
21.07.2010;30.4058
20.07.2010;30.5739
17.07.2010;30.4615
16.07.2010;30.5619
15.07.2010;30.5390
14.07.2010;30.8543
13.07.2010;30.8823
10.07.2010;30.7953
09.07.2010;30.9479
08.07.2010;31.0922
07.07.2010;31.1124
06.07.2010;31.1124
03.07.2010;31.1942
02.07.2010;31.3703
01.07.2010;31.2554
30.06.2010;31.1954
29.06.2010;30.9833
26.06.2010;31.0761
25.06.2010;31.0149
24.06.2010;30.9694
23.06.2010;30.8960
22.06.2010;30.7267
19.06.2010;30.8840
18.06.2010;31.1854
17.06.2010;31.1566
16.06.2010;31.4595
12.06.2010;31.4471
11.06.2010;31.5742
10.06.2010;31.7302
09.06.2010;31.6200
08.06.2010;31.7798
05.06.2010;31.0685
04.06.2010;30.8938
03.06.2010;31.1900
02.06.2010;31.0702
01.06.2010;30.7400
